Month_End,CPI,FEDFUNDS,Industrial_Production,GDP,Unemployment_Rate,Consumer_Sentiment,Credit_Spread,Regime_Label,Regime_Prob_0,Regime_Prob_1,Regime_Prob_2,Regime_Prob_3,Regime_Prob_4,Regime_Prob_5,Regime_Prob_6,Regime_Prob_7,Regime_Prob_8,Regime_Prob_9,Regime_Label_Smoothed,Regime_Name
2008-08-31,218.69,2.0,97.8491,-0.261883161604496,6.1,63.0,8.19909090909091,2,1.4700614815133333e-19,1.1432615252771023e-120,0.9999999669016365,1.1273246789214822e-18,6.675344343242696e-151,1.2497701310758635e-31,3.006968753994921e-61,0.0,0.0,3.3098363631743837e-08,2.0,Deep Recession
2008-09-30,218.877,1.81,93.5576,-0.953225448243268,6.1,70.3,9.19,2,1.667279446689084e-14,4.528352314262298e-145,0.9999999999999831,2.133960083647973e-16,4.337234488719904e-223,4.288856478417802e-21,1.6915970369882224e-68,0.0,0.0,7.386744738817425e-21,2.0,Deep Recession
2008-10-31,216.995,0.97,94.4985,-1.73212805979572,6.5,57.6,14.942608695652174,2,1.039139045329953e-30,2.6875534071340133e-142,1.0,6.474427350916642e-25,1.3586574877277343e-262,8.882443838970055e-21,3.4062530084295357e-53,2.0710150624683982e-245,4.37630736e-316,5.049427708285851e-25,2.0,Deep Recession
2008-11-30,213.153,0.39,93.2617,-2.56342379296248,6.8,55.3,17.959047619047617,2,1.9089525116494043e-38,2.387993700686737e-163,1.0,7.524861168035096e-29,0.0,1.6097105961501348e-16,3.9936543323496566e-57,2.3294720719331432e-153,3.190701751525353e-244,1.8329503418795228e-38,2.0,Deep Recession
2008-12-31,211.398,0.16,90.6266,-3.39360834298735,7.3,60.1,20.28695652173913,2,1.640408155307183e-42,1.747037599680375e-212,0.9999999999996563,1.6447451963520543e-32,0.0,3.43729667661367e-13,3.363723864271844e-66,4.557314777450346e-104,7.616623308505596e-229,1.009079418809423e-64,2.0,Deep Recession
2009-01-31,211.933,0.15,88.3712,-4.14718630630113,7.8,61.2,16.79391304347826,2,9.790865349803379e-50,1.535911889056921e-276,1.0,8.149950022497364e-37,0.0,4.824787364312197e-16,2.407058262095438e-80,1.3242562409131514e-80,2.197912231678573e-252,5.642091907917698e-94,2.0,Deep Recession
2009-02-28,212.705,0.22,87.843,-4.7486320743456885,8.3,56.3,16.536190476190477,2,9.081033370646587e-61,0.0,1.0,5.290469943232716e-41,0.0,2.4058845253696137e-19,6.331005728128783e-98,1.3146636594292763e-64,0.0,4.3743832577319043e-116,2.0,Deep Recession
2009-03-31,212.495,0.18,86.4689,-5.14183274814307,8.7,57.3,17.837727272727275,2,2.927287887126712e-65,0.0,1.0,4.518077693377469e-44,0.0,3.656348393013693e-22,6.26503787914701e-110,1.7544916119794414e-47,0.0,2.9782416213123694e-135,2.0,Deep Recession
2009-04-30,212.709,0.15,85.7903,-5.32042045300037,9.0,65.1,15.623636363636365,2,8.035019178344985e-66,0.0,1.0,2.4219742273812786e-47,0.0,4.682792558867347e-24,1.0596693495182417e-106,9.540015797967741e-31,1.69181469e-313,1.1117489198646995e-150,2.0,Deep Recession
2009-05-31,213.022,0.18,84.9436,-5.30012645609884,9.4,68.7,12.50590909090909,2,3.5674105953349295e-64,0.0,1.0,3.743612869733607e-48,0.0,5.689642350598477e-28,2.8466239478678787e-110,1.4327208744905635e-19,5.0996226e-317,3.172420136463753e-154,2.0,Deep Recession
2009-06-30,214.79,0.21,84.6746,-5.102106465692152,9.5,70.8,10.80590909090909,2,1.0760585024729155e-60,0.0,0.9999999999999964,2.823862609222761e-47,0.0,1.4212955807533272e-28,1.1117224424285585e-107,3.353915972175864e-15,1.2991663347450118e-304,7.489652593432255e-147,2.0,Deep Recession
2009-07-31,214.726,0.16,85.6853,-4.74444428392365,9.5,66.0,10.27,2,5.49933526725632e-58,2.3979173070316077e-307,0.9999999999983276,2.1221265931872738e-44,0.0,1.1913610975713553e-23,1.7161069556466182e-109,1.6726968712177037e-12,0.0,1.9782291754116234e-123,2.0,Deep Recession
2009-08-31,215.445,0.16,86.6393,-4.240428650561,9.6,65.7,8.971428571428572,2,2.2526544568278463e-52,4.644671956772055e-248,0.9999998421189682,4.230247867683033e-42,0.0,4.9075155762714994e-20,8.070440108010393e-105,1.5788103164826099e-07,0.0,9.962840738754228e-101,2.0,Deep Recession
2009-09-30,215.861,0.15,87.3821,-3.60211129124656,9.8,73.5,8.452272727272726,2,2.883022769042639e-42,1.207057414041012e-201,0.8211197632991386,3.4603913587157623e-41,0.0,3.2272634873426536e-19,1.5125699352069364e-89,0.17888023670086173,2.397279267021296e-294,3.7293517480581093e-84,2.0,Deep Recession
2009-10-31,216.509,0.12,87.5809,-2.85176279502784,10.0,70.6,7.76304347826087,7,8.184511118044484e-37,5.2805302024915345e-138,0.004745187843871571,7.619760942165536e-42,0.0,5.225455718095461e-18,2.4809997637872533e-93,0.9952548121561282,0.0,1.0235808378024802e-61,7.0,Pre-Crisis Build-Up
2009-11-30,217.234,0.12,87.9388,-2.0200436523577,9.9,67.4,7.561904761904763,7,4.7785517665725154e-31,5.722371071103055e-90,0.0001744347218925726,1.6509418056605604e-42,0.0,1.2191519927613772e-14,9.295348729072279e-94,0.9998255652780952,0.0,9.050677951952921e-43,7.0,Pre-Crisis Build-Up
2009-12-31,217.347,0.12,88.2404,-1.14888749265901,9.9,72.5,6.919130434782608,7,1.7414944110777307e-23,7.130255349426125e-74,1.1699681941483714e-06,5.082598775046045e-46,0.0,6.804814066993305e-15,5.249101448353226e-84,0.9999988300317989,0.0,7.086181559047903e-38,7.0,Pre-Crisis Build-Up
2010-01-31,217.488,0.11,89.1897,-0.29880708783481,9.8,74.4,6.233181818181818,7,2.7075273414757605e-19,1.5858690092155316e-65,1.2550936785166518e-08,1.52294811174956e-50,0.0,1.3713528841303076e-12,1.2334594231509407e-76,0.9999999874476918,2.7280675847685873e-282,2.9597427308688636e-36,7.0,Pre-Crisis Build-Up
2010-02-28,217.281,0.13,89.5046,0.467081598861266,9.8,73.6,6.730952380952381,7,5.909292132594202e-18,3.2936872512290075e-75,2.4159681569395067e-10,1.0350008226378176e-56,0.0,5.017045870191602e-11,7.0697998074317e-81,0.9999999997082327,3.533696894588236e-286,5.8377547559144255e-40,7.0,Pre-Crisis Build-Up
2010-03-31,217.353,0.16,90.1356,1.09659269511172,9.9,73.6,6.121739130434783,7,7.62332617332998e-18,2.4813079152590287e-94,9.055358494163543e-12,2.849214784222158e-63,3.530996637370382e-305,2.4678821740308167e-09,2.5482414016262302e-82,0.9999999975230625,6.589806691387007e-293,1.3084722096622584e-47,7.0,Pre-Crisis Build-Up
2010-04-30,217.403,0.2,90.4607,1.57533015436043,9.9,72.2,5.6040909090909095,7,3.5944067593514497e-19,6.784528389731522e-114,7.6922396577578e-13,8.675655849938568e-69,1.5030069182122868e-280,5.705839029919571e-08,3.1630288475084046e-88,0.9999999429408405,4.357434807765999e-303,7.83781615019512e-55,7.0,Pre-Crisis Build-Up
2010-05-31,217.29,0.2,91.7014,1.91092885149728,9.6,73.6,6.5009523809523815,7,5.159436597006947e-19,2.7745851027588863e-114,1.0287230534398968e-13,3.7707957816940817e-70,1.2746880689880742e-232,2.303536706392719e-06,3.1451239517574814e-78,0.9999976964631908,7.544499431505644e-238,1.1821066208501054e-59,7.0,Pre-Crisis Build-Up
2010-06-30,217.199,0.18,91.9033,2.1256704723583506,9.4,76.0,7.016818181818182,7,3.4683575943045705e-17,4.6583585655387186e-120,1.092155292571873e-13,1.9391707622343272e-70,1.6613515957205968e-209,6.173458234669497e-06,9.397233770454327e-73,0.9999938265416559,6.9316432666746396e-189,2.6931450014660577e-64,7.0,Pre-Crisis Build-Up
2010-07-31,217.605,0.18,92.2549,2.25270285580619,9.4,67.8,6.778695652173913,7,6.122089219981078e-23,5.225766588448332e-127,1.5863917450478253e-13,1.6102228693887068e-74,3.055309643984299e-213,0.0010357590314212816,1.558841311239314e-87,0.99896424096842,2.4197972588227913e-282,1.9005770155683332e-63,7.0,Pre-Crisis Build-Up
2010-08-31,217.923,0.19,92.5936,2.32702097403476,9.5,68.9,6.755909090909091,7,1.50494845543758e-23,9.217712093341123e-133,9.462530618725053e-15,1.3597809773000422e-76,1.5561077068939928e-207,0.0003777484383927594,3.868739885195202e-84,0.9996222515615977,1.406170672380848e-281,4.730074635469839e-67,7.0,Pre-Crisis Build-Up
2010-09-30,218.275,0.19,92.8533,2.3770204781729,9.5,68.2,6.421363636363637,7,1.7205203365166666e-24,1.2121218392558702e-134,4.241929009647828e-15,1.1271014338934925e-77,3.140401425568559e-203,0.0006421960628539198,1.1397272504007574e-83,0.9993578039371418,2.138900786331557e-291,3.790493500577372e-68,7.0,Pre-Crisis Build-Up
2010-10-31,219.035,0.19,92.6033,2.41981156639714,9.4,67.7,6.008181818181819,7,1.8522009893778774e-24,3.335904441781259e-136,9.382470652497873e-15,1.1891655375873519e-77,5.905168252065038e-201,0.0011485358730300352,2.5811395308432474e-85,0.9988514641269608,1.7938625082340762e-286,1.6570693068615716e-68,7.0,Pre-Crisis Build-Up
2010-11-30,219.59,0.19,92.6686,2.46041232219503,9.8,71.6,5.872727272727272,7,3.305897873986658e-22,6.43196267583381e-151,3.469201975397536e-15,8.151434178265981e-80,3.238191246596371e-203,0.002422397714382757,3.249633389010169e-77,0.9975776022856137,3.3625477345373715e-298,3.921674603832757e-74,7.0,Pre-Crisis Build-Up
2010-12-31,220.472,0.18,93.5916,2.49161888865882,9.3,74.5,5.551304347826087,7,1.1039937443886347e-20,3.339525945397371e-128,1.0348359443076004e-15,6.042542390378401e-76,1.305164959175365e-167,0.00133340253188454,1.986413564921322e-62,0.9986665974681144,3.2420879965201695e-195,9.044912834898286e-73,7.0,Pre-Crisis Build-Up
2011-01-31,221.187,0.17,93.3889,2.49424148904435,9.1,74.2,5.1242857142857146,7,3.929369025973135e-20,2.702408072093222e-123,4.676393632565344e-15,2.003640534237994e-74,1.3843094503810255e-162,0.0035002859782990005,4.147025704408358e-62,0.9964997140216963,8.450515148200941e-179,3.0018672148577613e-71,7.0,Pre-Crisis Build-Up
2011-02-28,221.898,0.16,93.0045,2.44786494719503,9.0,77.5,4.657500000000001,7,6.331007050634758e-17,1.3532242350119307e-118,2.017277822865099e-14,7.749135323872188e-72,2.206546009007669e-158,0.0020007729993845036,2.622600687371541e-56,0.9979992270005954,1.7010405679709478e-141,7.367190888811397e-71,7.0,Pre-Crisis Build-Up
2011-03-31,223.046,0.14,93.9684,2.33861649079205,9.0,67.5,4.8365217391304345,7,2.6861688746350936e-25,2.692829555215296e-109,2.8534410715089658e-15,1.0835310778331926e-74,1.10797787656219e-168,0.007613713123939501,1.1384814338728076e-65,0.9923862868760577,1.0975487939389435e-250,4.57985862136889e-64,7.0,Pre-Crisis Build-Up
2011-04-30,224.093,0.1,93.6571,2.17852543476627,9.1,69.8,4.661818181818182,7,1.1445579763723238e-23,1.7501406509562292e-104,1.966407699422915e-15,1.4344524137027156e-73,4.462835338593192e-174,0.00831498822979298,1.4013258253967769e-60,0.9916850117702051,5.271014322791543e-248,7.928138628249374e-63,7.0,Pre-Crisis Build-Up
2011-05-31,224.806,0.09,93.7723,1.98769387903258,9.0,74.3,4.846818181818182,7,2.1483828905369092e-19,2.221791922212445e-87,3.20825129064316e-14,2.0989073934811744e-68,4.825562846318595e-165,0.031182835481326842,1.1814949470450837e-48,0.9688171645186411,4.679439970307943e-186,6.336272122490615e-59,7.0,Pre-Crisis Build-Up
2011-06-30,224.806,0.09,94.0493,1.78149658349581,9.1,71.5,5.49,7,1.4672375764438859e-21,2.5153172560368463e-77,5.796093068434429e-14,2.4003833212191965e-67,1.1365553693168041e-177,0.05125324483509663,4.0441097702836626e-51,0.9487467551648455,3.494584717661578e-231,4.515268819867743e-53,7.0,Pre-Crisis Build-Up
2011-07-31,225.395,0.07,94.4958,1.56001640437998,9.0,63.7,5.434545454545455,7,4.971483718620044e-28,4.69048611999063e-64,2.1605097440423304e-14,3.718730411216836e-67,1.1579070921014031e-194,0.0026551184494309865,8.124318768762939e-60,0.9973448815505473,0.0,1.8322038895829964e-44,7.0,Pre-Crisis Build-Up
2011-08-31,226.106,0.1,95.0974,1.3156451326837,9.0,55.8,6.990434782608696,7,1.5220008435687918e-34,5.767020664350952e-52,1.7833536658813877e-14,2.1272509713117183e-66,4.2245360031393964e-218,3.97869294281072e-06,5.229633303906524e-69,0.9999960213070396,0.0,2.9218712552960546e-35,7.0,Pre-Crisis Build-Up
2011-09-30,226.597,0.08,95.0244,1.04154886370335,9.0,59.5,7.675454545454546,7,7.775048527141783e-32,5.57023431123763e-40,1.6211792282371786e-13,2.6746527878355414e-62,5.929684199936102e-217,0.00018147266843179167,4.3497289459610526e-61,0.999818527331406,0.0,4.6268085919829124e-32,7.0,Pre-Crisis Build-Up
2011-10-31,226.75,0.07,95.6891,0.741498577035545,8.8,60.8,7.908571428571429,7,2.9034268535554113e-31,7.9984539693909615e-25,3.3224309024608043e-12,3.9759876881867516e-57,3.468579242086233e-209,0.00048276338356953034,4.251553415623976e-53,0.9995172366131081,0.0,1.9240207306405098e-26,7.0,Pre-Crisis Build-Up
2011-11-30,227.169,0.08,95.6778,0.426129133207079,8.6,63.7,7.606363636363636,7,2.231216561401048e-28,2.6221325996179975e-15,9.52204206482632e-10,4.143688706259424e-51,1.1023326371715546e-203,0.03319089226430332,9.899504888004403e-46,0.9668091067834896,3.80939920993267e-266,3.5300429806170946e-22,7.0,Pre-Crisis Build-Up
2011-12-31,227.223,0.07,96.1809,0.111059592894706,8.5,69.9,7.510434782608696,5,6.447955169491589e-26,2.7059921597887838e-12,6.263138808577809e-09,2.6044544653972013e-47,1.0003711577839028e-190,0.9943398791941481,3.268517175507821e-37,0.005660114540007075,1.809675345817161e-179,3.4209232597667127e-23,5.0,Mid-Cycle Dip
2012-01-31,227.842,0.08,96.7595,-0.18373869587943,8.3,75.0,6.8531818181818185,5,1.6362399542607346e-25,4.5992638435767015e-15,5.183109642770237e-09,6.390715954633006e-45,6.484298931346202e-177,0.9999998237218557,1.1314520441870354e-32,1.7109503025605109e-07,1.832263483115025e-110,9.885309908758371e-26,5.0,Mid-Cycle Dip
2012-02-29,228.329,0.1,97.0662,-0.438429513434537,8.3,75.3,6.244285714285714,5,1.664277900774716e-27,2.487046955943697e-19,1.1541997785598201e-08,6.693305961744044e-44,1.1621658000133065e-181,0.9999999754759318,2.1841439240877466e-34,1.2982070502213588e-08,4.0939048074242287e-107,8.469290093971667e-26,5.0,Mid-Cycle Dip
2012-03-31,228.807,0.13,96.5609,-0.641666867045896,8.2,76.2,5.96304347826087,5,2.0749260140481605e-27,5.0129156434039807e-26,6.239838543441553e-08,2.6979134653512562e-42,7.376593081476113e-189,0.9999999371758252,2.1798446311705166e-34,4.2578943421428885e-10,1.352867232612654e-91,1.5563082721641132e-26,5.0,Mid-Cycle Dip
2012-04-30,229.187,0.14,97.251,-0.797178748853784,8.2,76.4,6.12952380952381,5,8.406824170932002e-30,1.230406544819512e-30,4.848942487354107e-08,2.671217278738311e-42,3.715270218592244e-186,0.9999999514844012,3.073740788442456e-36,2.6173988777787374e-11,8.60953534318378e-89,1.8098804827443053e-27,5.0,Mid-Cycle Dip
2012-05-31,228.713,0.16,97.4595,-0.915054958244095,8.2,79.3,6.313478260869566,5,1.6826983394778106e-29,3.911854369702153e-38,4.2017617997732873e-08,3.779053463556764e-42,1.7676689138430616e-183,0.9999999579822589,2.198002172098695e-36,1.2301945230011966e-13,2.4991303083354075e-67,7.990690018011927e-31,5.0,Mid-Cycle Dip
2012-06-30,228.524,0.16,97.4768,-1.00557082411838,8.2,73.2,6.7713636363636365,5,9.53460203783809e-33,9.246854334717604e-36,5.643850836620343e-07,5.74900989758647e-41,2.0588902385388288e-198,0.9999994354802934,8.894604724126886e-39,1.3462284848956334e-10,2.139882573454896e-109,3.925573395803043e-25,5.0,Mid-Cycle Dip
2012-07-31,228.59,0.16,97.6714,-1.07545392072928,8.2,72.3,6.355,5,5.516311854368511e-34,1.2090905735705422e-37,1.0298556833472995e-06,1.0126267375034893e-40,1.2763909401974303e-200,0.9999989699079682,6.753718613571469e-40,2.3634871231135316e-10,1.6004171221667182e-116,1.1839868586322315e-24,5.0,Mid-Cycle Dip
2012-08-31,229.918,0.13,97.2734,-1.12791008350784,8.1,74.3,5.923043478260869,5,1.7438697020280015e-33,1.443784428073254e-41,3.9256942478458804e-07,3.7156228101467086e-41,8.82704960052328e-198,0.9999996074221664,8.309068413952154e-40,8.40881813805742e-12,1.1857903080822977e-98,2.2165415043708835e-27,5.0,Mid-Cycle Dip
2012-09-30,231.015,0.14,97.2217,-1.16378418866113,7.8,78.3,5.611428571428571,5,6.816531488582649e-32,4.433149453614827e-50,1.472132493794377e-07,1.067867316317928e-40,4.128725208524081e-180,0.9999998527867506,1.0394716856223564e-36,6.02142672829937e-18,2.802913129985194e-55,1.888638167646585e-31,5.0,Mid-Cycle Dip
2012-10-31,231.638,0.16,97.5311,-1.18365096431289,7.8,82.6,5.486521739130435,5,6.074651863177362e-31,2.9287716876709064e-56,3.1804346109034464e-08,1.4009096022569749e-41,1.8789247141139522e-169,0.9999999681956538,1.5191912900635695e-37,8.413462944213801e-21,1.123767157246718e-35,2.8676351029532492e-36,5.0,Mid-Cycle Dip
2012-11-30,231.249,0.16,97.9084,-1.18589758288119,7.7,82.7,5.709090909090909,5,2.4292502313961514e-31,5.730596272711972e-58,2.4154697374211767e-08,2.419211401553718e-41,2.0922590565416087e-162,0.9999999758453025,3.830732353302548e-37,5.0113987902526454e-23,1.106261305933037e-31,2.5716511295067807e-36,5.0,Mid-Cycle Dip
2012-12-31,231.221,0.16,98.1884,-1.16569778970211,7.9,72.9,5.331904761904762,5,1.0954249233780015e-35,2.121267977393171e-44,1.069076943326329e-06,3.898381123551805e-40,2.18518619096961e-183,0.9999989309230112,2.5833888038213647e-39,4.5216330398577e-14,9.180650095985957e-91,1.1135606160733227e-25,5.0,Mid-Cycle Dip
